id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23492405,"Two Modern bedrooms, spacious living room Sleeps 5",40031291,Sum,,Dublin City,53.34586412459876,-6.23870487429902,Entire home/apt,200,2,14,2018-09-23,1.91,2,29
23492901,Beautiful apartment on the river in city center,118556538,Giulio,,Dublin City,53.34531077470922,-6.245861257666464,Private room,104,1,44,2018-10-09,5.81,1,82
23492914,Central Dublin City Apartment,26461573,Patrick,,Dublin City,53.33834058557834,-6.276233431242968,Entire home/apt,100,2,48,2018-10-13,6.52,3,56
23494727,"Bright, comfortable double room in Inchicore",19833668,Sean,,Dublin City,53.34085639231724,-6.3223552631960995,Private room,75,2,4,2018-10-08,2.31,1,16
23495152,Private Ensuite in Cosy Central Townhouse,17328702,Emmet,,Dublin City,53.33546503865835,-6.264216604406503,Private room,98,2,10,2018-09-09,1.91,1,0
23496200,"Tintawn House -  Scariff, Large Single Room",43175938,Declan,,Dn Laoghaire-Rathdown,53.259360639476654,-6.202055494580138,Private room,58,7,3,2018-09-30,0.41,6,1
23496560,Modern Private bedroom & bathroom Unreal location,40031291,Sum,,Dublin City,53.34548614225364,-6.239050793876586,Private room,75,2,53,2018-09-30,7.19,2,48
23499091,Newly Refurbished Apt Near Grand Canal/Merrion Sq,175476670,Peter,,Dublin City,53.33886560654484,-6.2430215406719,Entire home/apt,113,2,19,2018-09-10,2.58,1,15
23499584,Modern apartment in the best location,142059071,Hermy,,Dublin City,53.33129487983358,-6.261697399074349,Private room,66,2,10,2018-10-01,3.23,1,87
23500076,Spacious private double bedroom,34856585,Jonathan,,South Dublin,53.270988479150766,-6.374062334672042,Private room,60,3,1,2018-03-09,0.14,1,0
23500313,"Period House, Ideal Location, Dublin City",55127014,Daire,,Dublin City,53.3299092067345,-6.250320865401146,Entire home/apt,195,1,7,2018-10-02,1.23,9,165
23501063,Charming Studio - Dublin,43618284,Andy,,Dublin City,53.32272542348545,-6.246903961598845,Entire home/apt,90,3,9,2018-09-25,1.26,1,77
23501363,Lovely Nice Studio Apartment in Rathmines,143178417,Olayemi,,Dublin City,53.329286200680784,-6.263816728370045,Private room,40,15,1,2018-03-27,0.15,1,282
23504238,Modern Comfort in the City Centre,18093654,David,,Dublin City,53.349533288894165,-6.278280819954786,Entire home/apt,180,1,47,2018-10-02,6.41,7,57
23510546,1 Bed Apartment Minutes From O'Connell Street!,17002474,Simon,,Dublin City,53.357880545078025,-6.25742768950785,Entire home/apt,85,3,5,2018-08-06,0.73,1,21
23512495,NOT AVAILABLE.,11468802,Conor,,Dn Laoghaire-Rathdown,53.28728996846907,-6.135488934413126,Entire home/apt,300,3,1,2018-04-03,0.15,1,316
23513161,Super 2 Bed Apt Great Location Dublin City Centre,153895648,Kate,,Dublin City,53.34199334075395,-6.279414907514284,Entire home/apt,155,2,28,2018-10-14,3.94,6,28
23515092,"10 Brookfield Green, Terenure, Dublin 6w",20645857,David,,Dublin City,53.31381861619153,-6.301276667347566,Private room,85,1,2,2018-03-03,0.26,1,363
23516409,Dublin city centre - 2 Bed in a big/bright Bedroom,108489325,Javier,,Dublin City,53.35760505014345,-6.2578209636518505,Private room,250,1,0,,,1,0
23517836,Luxury suite in the heart of Donnybrook!!,175657489,Ann,,Dublin City,53.3231547836146,-6.233484271724487,Private room,80,1,31,2018-09-16,4.23,1,301
23518350,Large double room in Dublin 2,32785010,Jéssica,,Dublin City,53.34325783857897,-6.2492801402647515,Private room,150,1,28,2018-10-14,3.93,1,7
23518576,"Attic room in beautiful red brick, 8mins 2 city",9465902,Aoife,,Dublin City,53.36532266833931,-6.218217327546522,Private room,49,20,5,2018-10-01,0.77,3,298
23519245,En suite - private bathroom @ Meow Meow Home,38029462,Mao,,Fingal,53.40103309951982,-6.295245960041057,Private room,40,1,11,2018-06-30,1.66,1,0
23520322,Small Double bedroom in Dublin City Centre,130561026,Mathieu,,Dublin City,53.34007688222622,-6.2740589832789615,Private room,149,3,1,2018-03-19,0.14,1,88
23520902,1.Stunning one  bedroom private studio apartment.,170616854,Irish,,Dublin City,53.35591365322317,-6.26358093719288,Entire home/apt,75,1,62,2018-10-12,8.77,6,284
23521771,Elegant Modern 2 BDRM Apt. near Temple Bar ☘,21700147,Shane,,Dublin City,53.3424450903831,-6.271560263089348,Entire home/apt,149,3,15,2018-10-15,5.29,1,143
23522208,New Elegant City Centre Apartment,174536667,Shuey,,Dublin City,53.34283804842317,-6.263225013426773,Entire home/apt,450,2,8,2018-09-09,2.24,6,130
23522280,Beautiful city centre house,10299032,Ruth,,Dublin City,53.344988730788984,-6.249864771876583,Entire home/apt,250,2,3,2018-04-03,0.41,1,0
23523355,"Double room & Private bathroom, City Center D2  !",12888201,Juan,,Dublin City,53.344378291500576,-6.236930173979342,Private room,85,1,16,2018-10-14,2.19,1,114
23523648,City centre warm room,117823784,Baagii,,Dublin City,53.35126135584914,-6.257001383816375,Private room,65,1,57,2018-09-30,7.70,2,157
23524281,Confortable double room in Dublin 8.,123855765,Rosana,,Dublin City,53.33245726929066,-6.282891420485373,Private room,42,10,1,2018-04-11,0.16,2,0
23526035,Kings Inns Court Dublin City Centre,175738622,Nannan,,Dublin City,53.35861679293192,-6.272698939021511,Private room,250,2,18,2018-09-02,2.47,5,84
23531673,Modern apartment - Close to the center,28629902,Rémy,,Dublin City,53.341266683164065,-6.2293539615454465,Private room,145,3,1,2018-04-09,0.16,1,0
23533368,"Cosy apartment in city centre, near RDS.",53603575,Enda,,Dublin City,53.34108386577363,-6.237146558253541,Entire home/apt,160,2,6,2018-09-02,0.90,2,0
23538363,Beautiful single room in Blackrock - Dublin,29649532,Tiago,,Dn Laoghaire-Rathdown,53.30114738182117,-6.178689539898206,Private room,65,1,4,2018-06-16,0.69,2,0
23539545,Spacious Quiet Comfortable Apartment in Smithfield,175039367,Eamonn,,Dublin City,53.34811776597234,-6.273077691275413,Entire home/apt,115,2,35,2018-10-13,5.05,1,141
23540914,Comfortable Single Room in Dublin 4,175508655,David,,Dublin City,53.33521757380548,-6.223112523780281,Private room,160,1,4,2018-04-04,0.55,1,0
23542611,Cozy Double Bedroom,71952043,Adriano,,Dublin City,53.34356512269563,-6.276166522165759,Private room,80,2,11,2018-05-17,1.50,1,0
23542732,"L1-Single Room-Girls only.Ideal 4 Nurses, Students",175885758,Sally And Lydia,,Dublin City,53.40441156921395,-6.285767272681009,Private room,15,2,86,2018-09-24,12.71,3,36
23542992,Private Twin Room close to Airport and City Center,175887976,Joseph,,Dublin City,53.40007792341401,-6.1588174147656645,Private room,38,1,43,2018-09-28,5.61,1,274
23543550,Amazing Double Bed - Heart of Dublin,175894767,Renata,,Dublin City,53.35553739938592,-6.257568721843288,Private room,170,3,0,,,1,89
23543909,Nice Double Room in Historic District,40382548,Christian,,Dublin City,53.337463005182855,-6.313182640648766,Private room,65,2,16,2018-10-08,2.61,2,13
23545705,Kings Inns Court Double Bedroom 1 City Centre,175738622,Nannan,,Dublin City,53.35803687127723,-6.272070589304909,Private room,60,1,20,2018-10-02,2.71,5,70
23546483,Kings Inns Court Double Bedroom 2 City Centre,175738622,Nannan,,Dublin City,53.356572184766016,-6.272138053452635,Private room,60,1,23,2018-10-09,3.00,5,64
23546657,Kings Inns Court Twins Bedroom City Centre,175738622,Nannan,,Dublin City,53.35885823376418,-6.273919156930254,Private room,69,1,23,2018-10-15,3.52,5,73
23546910,Kings Inns Court Single Room City Centre,175738622,Nannan,,Dublin City,53.35862015472749,-6.272054393135477,Private room,40,1,26,2018-09-24,3.42,5,73
23552843,Comfy Single Room City Centre! Great location!,38826397,Annie,,Dublin City,53.350399640181024,-6.249756803046183,Private room,35,2,37,2018-09-29,5.34,7,34
23554949,15min walking to Temple bar - Lovely bedroom ;D,31884070,Renata,,Dublin City,53.35226846658192,-6.275450704190594,Private room,29,1,0,,,6,0
23556328,Double Bedroom in Dublin 24 with private bathroom,96130782,Wicket,,South Dublin,53.28881347270522,-6.371569470189666,Private room,60,1,3,2018-05-21,0.39,1,152
23557107,Eagle's view,66859790,Patricia,,Dublin City,53.34848051336741,-6.302128722071097,Private room,150,1,0,,,2,0
23558563,Royal Canal 4 Bedroom House,12514170,Patrick,,Dublin City,53.37549583477732,-6.314561760916338,Entire home/apt,400,2,10,2018-10-14,1.64,1,148
23558853,"Modern, Stunning Howth Village House",129923014,Karl,,Fingal,53.38399153562787,-6.064851437627339,Entire home/apt,200,2,11,2018-10-01,1.67,7,0
23559019,Charming home in a beautiful green area,176036832,Sylvia,,Dn Laoghaire-Rathdown,53.25129831695707,-6.12186113572217,Entire home/apt,140,2,1,2018-08-26,0.58,1,29
23559670,Double Bedroom in Dublin,36016775,Emille,,Dublin City,53.33116890511829,-6.275290330869933,Private room,200,2,1,2018-03-18,0.14,1,0
23562031,Saint Patrick’s House,145637762,Plinio,,Dublin City,53.36159853292997,-6.278504962945891,Private room,400,3,0,,,1,0
23563262,Superb Double Bedroom with Bathroom at City Centre,176076290,Victor Hugo,,Dublin City,53.35513753767732,-6.255781124719135,Private room,120,2,0,,,1,0
23563932,Amazing & Super cosy ROOM. Great Airport access,39710934,Ed,,Dublin City,53.36350663081077,-6.249155251943805,Private room,125,1,5,2018-08-26,0.70,4,9
23572600,"Bright & modern townhouse for rent, with cat",3678598,Karolina,,Dublin City,53.30933397623159,-6.25081116503019,Entire home/apt,185,2,7,2018-09-24,0.93,2,0
23573328,Entire One-Bed Apartment + resident kitty!,1929635,Jess,,Dublin City,53.31724635877093,-6.269168653206238,Entire home/apt,60,2,5,2018-09-03,0.91,2,0
23576677,Single room near City Centre,21858328,Maíra,,Dublin City,53.353776554338324,-6.229502009155284,Private room,200,1,2,2018-04-22,0.28,1,0
23576824,"Spacious one bed apartment, close to city centre",61039438,Niall,,Dublin City,53.34195732295509,-6.3280395247222,Entire home/apt,94,2,2,2018-09-29,1.15,1,0
23577682,Stunning waterfront apartment by Phoenix Park,52447388,Evan,,Dublin City,53.349140653582076,-6.3008861838795776,Entire home/apt,135,2,8,2018-09-28,1.13,1,35
23578821,Lovely Double Room in Stoneybatter,9582355,Emily,,Dublin City,53.3500429295892,-6.291500494007892,Private room,50,3,18,2018-09-09,2.54,1,0
23580880,Spacious City Centre Apartment,3706624,Cliona,,Dublin City,53.33498517744592,-6.264616744436971,Entire home/apt,80,2,32,2018-10-08,4.68,1,56
23586464,"Cosy 1Bed Flat, Close to City Centre and Nature!",88546904,Rachel & Marek,,Dublin City,53.352276457711234,-6.2844454463777915,Entire home/apt,96,2,33,2018-09-27,4.65,2,176
23586939,Private en-suite room close to Guiness Storehouse,26899827,Stephan Frederik,,Dublin City,53.344578186696594,-6.2958116248857054,Private room,60,3,3,2018-04-28,0.41,1,0
23588065,Beautiful and Modern Double Bedroom.,115974880,Flore,,Dublin City,53.4051403746712,-6.171674124574875,Private room,35,1,25,2018-09-02,3.41,3,1
23589957,10 minutes from City Center!!Enjoy Easter :),136878197,Rocío,,Dublin City,53.36153305472182,-6.279055702989496,Private room,70,2,0,,,1,0
23591545,Cosy Room In Dublin 5,176374001,Nour,,Dublin City,53.38373340877404,-6.212665456272039,Private room,50,2,16,2018-10-01,2.25,1,79
23596241,Cosy ROOM in Dublin's heart,176423420,Leo,,Dublin City,53.35106944436306,-6.264285878498724,Private room,95,2,12,2018-07-19,1.64,1,305
23596704,Comfortable bed in city center,105662294,Martina,,Dublin City,53.34855027746267,-6.279934330244586,Shared room,15,3,1,2018-03-05,0.13,1,0
23600754,COSY AND GREAT LOCATION IN THE HEART OF DUBLIN,176495490,Liss,,Dublin City,53.37768188283874,-6.278097526221961,Private room,170,1,0,,,1,224
23602020,Creative & Cosy! 3 mins from Temple Bar!,79093071,Ron,,Dublin City,53.34372632196963,-6.26940558211994,Entire home/apt,159,5,2,2018-09-09,0.27,1,0
23602345,Triple Room in cosy Dublin home,176511925,Dolores,,Dublin City,53.37706742369358,-6.283028711180533,Private room,180,2,1,2018-05-21,0.20,1,268
23605069,Ensuite double room next to the sea,160278303,Sarah,,Dublin City,53.33556991289606,-6.219074032515963,Private room,19,1,2,2018-09-04,0.64,1,0
23605675,Stylish Central 2 bedroom Apartment,143688295,Brian,,Dublin City,53.35768926292385,-6.249927345863156,Entire home/apt,160,1,14,2018-09-21,1.97,27,365
23609812,"Private Room with Bathroom, Islandbridge, Dublin",176596280,Lee,,Dublin City,53.34702528409089,-6.308506770725603,Private room,72,3,0,,,1,4
23610282,Modern Apartment Central Dublin - Connolly Station,2711558,Omar,,Dublin City,53.353077007809496,-6.252539308382331,Entire home/apt,190,2,38,2018-10-14,5.35,9,336
23610837,Saint Patrick Room,59656624,Danny,,Dublin City,53.349592438482986,-6.2757521412842046,Private room,150,2,1,2018-03-18,0.14,3,0
23611245,"4 Bedroom, 4 Bathroom Apartments",49352581,Tom,,Dublin City,53.38275115502642,-6.243173911625603,Entire home/apt,153,3,6,2018-08-20,1.34,12,0
23611328,SPACIOUS Riverside Apartment - 3 Arena/Grand Canal,130754382,Bernard,,Dublin City,53.34365155146845,-6.227564769025457,Entire home/apt,350,2,24,2018-10-07,3.89,1,52
23611554,Cosy double room in Harolds Cross,22432724,Peter,,Dublin City,53.31942506917124,-6.283486674642202,Private room,60,1,2,2018-04-04,0.30,1,0
23611983,Luxury room in Portobello,26756650,Malgorzata,,Dublin City,53.32894569197943,-6.267228954045969,Private room,200,2,0,,,1,0
23612145,Cozy apt Dublin City Centre,47852380,Sante,,Dublin City,53.35034450111069,-6.2605107756617855,Entire home/apt,100,3,3,2018-08-18,0.45,1,12
23618525,5 The Crescent Binn Eadair View Sutton Dublin. 13,176707845,Valerie,,Fingal,53.38960480462351,-6.122307017241053,Private room,50,1,20,2018-10-04,4.00,1,340
23620055,Dundrum St Patrick's day.,21457976,Gerardo,,Dn Laoghaire-Rathdown,53.29125797639611,-6.2390687316228375,Private room,20,3,0,,,1,0
23621974,Heyward Mews Holiday Homes (Wheelchair Accessible),98759090,Trident Holiday Homes,,Fingal,53.48662083625782,-6.271593755262697,Entire home/apt,250,1,0,,,4,251
23622516,Stylish 2 bed apartment in Dublin 13,5044856,Colin,,Dublin City,53.40582421051669,-6.162232373382676,Private room,100,2,4,2018-04-17,0.56,1,0
23627883,Beautiful double bedroom with sunny conservatory,35869332,Bernadette,,Dn Laoghaire-Rathdown,53.2731919693384,-6.101293263611503,Private room,90,2,0,,,2,178
23628324,Private Bedroom in Beautiful Dublin Home,176805064,Declan,,Dn Laoghaire-Rathdown,53.28657576341181,-6.205920040265943,Private room,100,1,33,2018-10-11,4.65,4,145
23629695,"Central double room, private bathroom and balcony",146148609,Marie,,Dublin City,53.346026636135264,-6.240396867847297,Private room,70,2,6,2018-09-05,0.85,2,7
23630609,Cosy king-size Ensuite (Website hidden by Airbnb) located!,33859017,Eduardo,,Dublin City,53.3541296626985,-6.288388331854622,Private room,50,1,52,2018-09-28,7.57,1,37
23630635,Family friendly apartment,11183427,Blanche & Guillaume,,Dublin City,53.34713455534639,-6.25520384013559,Entire home/apt,200,2,5,2018-08-25,0.70,1,0
23631060,Double Bedroom in city centre D6 Rathmines,23060759,Justyna,,Dublin City,53.322097635646465,-6.262853221642331,Private room,40,3,0,,,2,0
23631632,Double bedroom in Dublin 1,51572655,Kevin,,Dublin City,53.35764412332923,-6.26285774361893,Private room,45,5,1,2018-05-29,0.21,1,0
23636541,Beautiful Dublin City Centre home sleeps 5,44821116,Charlotte,,Dublin City,53.34083280702381,-6.232920495493579,Entire home/apt,165,1,31,2018-07-23,4.23,1,0
23638381,Charming spot 20min from city centre(photosInbox),165689436,Perzefona,,Dublin City,53.3776722996916,-6.317289119248609,Private room,50,1,3,2018-09-30,0.57,1,132
23638678,Double room in City center close to everything!,95654975,Nerissa,,Dublin City,53.343650115935624,-6.277522988205848,Private room,35,1,2,2018-04-16,0.32,1,0
23639001,★Cozy 3 bed home with PATIO-15min walk to Spire★,92852138,Eimear,,Dublin City,53.35894055145298,-6.251229273672097,Entire home/apt,113,2,35,2018-10-04,4.93,1,126
23639212,Newly Refurnished Modern 1 Bedroom Flat - Dublin,176724916,Andy,,Dublin City,53.347268217701114,-6.276636896312038,Entire home/apt,150,2,32,2018-10-07,5.52,1,137
23639317,"STUDIO, GRIFFITH AVENUE, DUBLIN 9",87311304,Theresa,,Dublin City,53.376876918074274,-6.263544058861442,Entire home/apt,80,2,0,,,2,0
23643529,Cosy family home close to everything in Dublin!,31531673,Shane,,Dublin City,53.38407172233996,-6.1607002409104314,Private room,70,1,12,2018-10-03,1.64,3,148
23643704,Cosy double bedroom city center,21840836,Naïma,,Dublin City,53.340410686044144,-6.237204930685876,Private room,75,2,0,,,2,288
23644334,Stunning Newly Remodelled Dublin Home,176805064,Declan,,Dn Laoghaire-Rathdown,53.28687265148027,-6.204284491598223,Private room,99,1,24,2018-10-12,3.48,4,183
23645969,"Entire Apartment, sleeps 3, close to amenities",12199947,Andrea,,Dublin City,53.362540285753234,-6.271582281703258,Entire home/apt,150,4,10,2018-08-19,1.41,1,60
23647256,Music Lovers Retreat,9439306,Maria,,Dn Laoghaire-Rathdown,53.285903050654504,-6.151067231862249,Entire home/apt,82,2,5,2018-09-29,0.74,1,73
23648360,"THE GEORGIAN GARDEN APT , MOUNT ST CRESCENT",177019535,Tonye,,Dublin City,53.3379087512185,-6.24518170449025,Entire home/apt,425,1,1,2018-03-28,0.15,1,0
23652253,Cosy Room with a Comfortable Double Bed,67612489,Sóllon,,Dublin City,53.33714373242958,-6.274904659393274,Private room,65,1,33,2018-10-04,4.97,1,26
23658986,Georgian One Bedroom Apartment,129696169,Lynsey,,Dublin City,53.33626601615895,-6.239114652309617,Entire home/apt,130,2,0,,,6,166
23660612,House in Dublin,12825672,Carolina,,Dublin City,53.32833394073498,-6.27654653733368,Entire home/apt,300,1,0,,,3,229
23661584,"Room in modern apartment, great location-terrace",168011162,Marine,,Dublin City,53.34492634829523,-6.237734589318901,Private room,100,1,4,2018-06-08,0.58,3,363
23662555,Ballsbridge Apartment Dublin 4,63960550,Trent,,Dublin City,53.32696283243811,-6.233112630289946,Entire home/apt,265,1,1,2018-03-15,0.14,1,0
23662557,Sea view APT with 2 double bedrooms & breakfast,7762804,Ania,,Fingal,53.445506308148396,-6.129925175590573,Entire home/apt,125,5,28,2018-08-13,4.04,2,282
23662721,Bright airy one bed apartment in Smithfield,177165227,John,,Dublin City,53.35034642581392,-6.279263634893512,Entire home/apt,85,2,3,2018-06-24,0.42,1,0
23663022,Ensuite room in city centre of Dublin,177167114,Ivana,,Dublin City,53.35955214497371,-6.2557385605503875,Private room,170,2,2,2018-06-17,0.40,1,90
23663619,A Large Guest Suite in a Historic  Georgian House,28365051,Herbert,,Dublin City,53.354280637899755,-6.260325524555454,Entire home/apt,190,2,16,2018-10-04,3.16,1,35
